,Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths,cases_per_100k,id
2753,6/9/2020,ID-JK,Dki Jakarta,236,4,163,69,8166,511,3302,4353,Province,,Dki Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,21.76,752.89,0.37,47.11,6.26%,40.44%,2.68,,7.5289,6
2754,6/9/2020,ID-YO,Daerah Istimewa Yogyakarta,2,0,0,2,249,8,194,47,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.55,68.58,0.0,2.2,3.21%,77.91%,0.67,1.0,0.6858,5
2755,6/9/2020,ID-GO,Gorontalo,5,0,7,-2,139,7,72,60,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1.0,77,72.0,657.0,11257,1180651,104.88,122.3760581,0.687002604,4.23,117.73,0.0,5.93,5.04%,51.80%,,0.0,1.1773,7
2756,6/9/2020,IDN,Indonesia,1042,40,510,492,33075,1923,11414,19738,Country,,,Indonesia,Asia,,,,416,98.0,7230,8488.0,74953.0,1916907,265185520,138.34,113.921327,-0.789275,3.93,124.72,0.15,7.25,5.81%,34.51%,1.23,1.25,1.2472,0
2757,6/9/2020,ID-JA,Jambi,0,0,0,0,103,0,28,75,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2.0,141,163.0,1399.0,50058,3493357,69.79,102.72364040000001,-1.69769766,0.0,29.48,0.0,0.0,0.00%,27.18%,1.0,1.0,0.2948,8
2758,6/9/2020,ID-JB,Jawa Barat,29,0,12,17,2533,170,1049,1314,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,0.64,56.09,0.0,3.76,6.71%,41.41%,1.21,0.0,0.5609000000000001,9
2759,6/9/2020,ID-JT,Jawa Tengah,32,5,81,-54,1673,104,553,1016,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6.0,576,753.0,7809.0,32801,36364072,1108.64,110.2011149,-7.259097177,0.88,46.01,0.14,2.86,6.22%,33.05%,1.19,,0.46009999999999995,10
2760,6/9/2020,ID-JI,Jawa Timur,199,12,84,103,6422,513,1586,4323,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.73294140000002,-7.723345579,4.92,158.65,0.3,12.67,7.99%,24.70%,0.56,0.63,1.5865,11
2761,6/9/2020,ID-KB,Kalimantan Barat,24,0,1,23,234,4,118,112,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2.0,174,99.0,2031.0,147307,5422814,36.81,111.12117759999998,-0.08647457199999999,4.43,43.15,0.0,0.74,1.71%,50.43%,,1.0,0.4315,12
2762,6/9/2020,ID-KS,Kalimantan Selatan,91,8,1,82,1435,108,119,1208,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2.0,153,144.0,1864.0,38744,4023049,103.84,115.4385783,-2.9935949789999996,22.62,356.69,1.99,26.85,7.53%,8.29%,1.47,,3.5669,13
2763,6/9/2020,ID-KT,Kalimantan Tengah,18,0,0,18,522,28,201,293,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1.0,136,139.0,1432.0,153565,2570289,16.74,113.41765359999998,-1.602484653,7.0,203.09,0.0,10.89,5.36%,38.51%,2.25,0.0,2.0309,14
2764,6/9/2020,ID-KI,Kalimantan Timur,13,0,3,10,351,4,217,130,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3.0,103,197.0,841.0,129067,3552191,27.52,116.4684405,0.45385803,3.66,98.81,0.0,1.13,1.14%,61.82%,1.44,1.0,0.9881,15
2765,6/9/2020,ID-KU,Kalimantan Utara,1,0,1,0,170,2,130,38,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1.0,53,35.0,447.0,75468,648407,8.59,116.2188791,2.8910126210000002,1.54,262.18,0.0,3.08,1.18%,76.47%,,1.0,2.6218,16
2766,6/9/2020,ID-BB,Kepulauan Bangka Belitung,19,0,5,14,121,1,44,76,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1.0,47,82.0,309.0,16424,1379767,84.01,106.5499324,-2.447444127,13.77,87.7,0.0,0.72,0.83%,36.36%,,1.0,0.877,17
2767,6/9/2020,ID-KR,Kepulauan Riau,0,0,0,0,227,17,226,-16,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2.0,75,142.0,275.0,8202,1929400,235.24,108.261746,3.916346,0.0,117.65,0.0,8.81,7.49%,99.56%,0.0,1.0,1.1765,18
2768,6/9/2020,ID-LA,Lampung,3,0,3,0,148,11,108,29,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2.0,228,205.0,2435.0,34624,9095591,262.7,105.02143659999999,-4.916792975,0.33,16.27,0.0,1.21,7.43%,72.97%,3.0,1.0,0.16269999999999998,19
2769,6/9/2020,ID-MA,Maluku,8,0,9,-1,315,8,91,216,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2.0,118,35.0,1198.0,46914,1847097,39.37,129.57679199999998,-3.192572,4.33,170.54,0.0,4.33,2.54%,28.89%,0.21,1.0,1.7054,20
2770,6/9/2020,ID-MU,Maluku Utara,28,0,0,28,214,17,33,164,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2.0,116,118.0,1063.0,31983,1307803,40.89,127.53910719999999,0.21203694899999997,21.41,163.63,0.0,13.0,7.94%,15.42%,,1.0,1.6362999999999999,21
2771,6/9/2020,ID-NB,Nusa Tenggara Barat,8,3,0,5,830,25,326,479,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2.0,117,145.0,995.0,18572,5270247,283.77,117.5086257,-8.606998866,1.52,157.49,0.57,4.74,3.01%,39.28%,0.57,3.0,1.5749000000000002,22
2772,6/9/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,103,1,30,72,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1.0,309,327.0,3026.0,48718,5411321,111.07,121.592271,-8.682205,0.0,19.03,0.0,0.18,0.97%,29.13%,0.0,1.0,0.19030000000000002,23
2773,6/9/2020,ID-PA,Papua,16,0,0,16,1094,7,79,1008,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,3.69,252.05,0.0,1.61,0.64%,7.22%,0.73,1.0,2.5205,24
2774,6/9/2020,ID-PB,Papua Barat,4,0,1,3,183,2,76,105,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,3.51,160.43,0.0,1.75,1.09%,41.53%,,1.0,1.6043,25
2775,6/9/2020,ID-RI,Riau,2,0,0,2,122,7,111,4,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2.0,169,268.0,1591.0,87024,6074100,69.8,101.8051092,0.511647851,0.33,20.09,0.0,1.15,5.74%,90.98%,,1.0,0.2009,26
2776,6/9/2020,ID-SR,Sulawesi Barat,0,0,1,-1,94,2,63,29,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73.0,575.0,16787,1559984,92.93,119.34501940000001,-2.461746053,0.0,60.26,0.0,1.28,2.13%,67.02%,1.0,1.0,0.6026,27
2777,6/9/2020,ID-SN,Sulawesi Selatan,175,3,30,142,2179,94,704,1381,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3.0,311,792.0,2255.0,46717,9426885,201.78,120.16205590000001,-3.731080714,18.56,231.15,0.32,9.97,4.31%,32.31%,1.61,,2.3115,28
2778,6/9/2020,ID-ST,Sulawesi Tengah,0,0,0,0,159,4,94,61,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1.0,175,175.0,1842.0,61841,2955567,47.79,121.20109270000002,-1.00413668,0.0,53.8,0.0,1.35,2.52%,59.12%,1.0,1.0,0.5379999999999999,29
2779,6/9/2020,ID-SG,Sulawesi Tenggara,4,0,17,-13,263,5,172,86,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2.0,219,377.0,1911.0,38068,2635461,69.23,122.070311,-4.124688793,1.52,99.79,0.0,1.9,1.90%,65.40%,,1.0,0.9979,30
2780,6/9/2020,ID-SA,Sulawesi Utara,17,0,0,17,527,54,73,400,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4.0,171,332.0,1507.0,13892,2641884,190.17,124.5212396,1.259638212,6.43,199.48,0.0,20.44,10.25%,13.85%,1.13,0.0,1.9948,31
2781,6/9/2020,ID-SB,Sumatera Barat,19,2,10,7,645,30,369,246,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7.0,179,230.0,928.0,42013,5519245,131.37,100.46506240000001,-0.850253225,3.44,116.86,0.36,5.44,4.65%,57.21%,,,1.1686,32
2782,6/9/2020,ID-SS,Sumatera Selatan,30,1,11,18,1183,45,402,736,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4.0,241,387.0,2853.0,91592,8217551,89.72,104.1694647,-3.216211808,3.65,143.96,0.12,5.48,3.80%,33.98%,1.11,,1.4396,33
2783,6/9/2020,ID-SU,Sumatera Utara,12,4,0,8,617,52,189,376,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8.0,450,693.0,5417.0,72981,14874889,203.82,99.05196442,2.191894453,0.81,41.48,0.27,3.5,8.43%,30.63%,6.0,2.0,0.41479999999999995,34
2784,6/10/2020,ID-AC,Aceh,2,0,0,2,22,1,21,0,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5.0,289,,6497.0,57956,5247257,90.54,96.91052174,4.225614628,0.38,4.19,0.0,0.19,4.55%,95.45%,,1.0,0.04190000000000001,1
2785,6/10/2020,ID-BA,Bali,32,0,3,29,640,5,412,223,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1.0,57,80.0,636.0,5780,4216171,729.43,115.1317136,-8.369471687999999,7.59,151.8,0.0,1.19,0.78%,64.38%,2.29,1.0,1.518,2
2786,6/10/2020,ID-BT,Banten,33,1,10,22,1094,73,402,619,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4.0,155,313.0,1238.0,9663,10722374,1109.64,106.10900430000001,-6.4567363879999995,3.08,102.03,0.09,6.81,6.67%,36.75%,2.06,1.0,1.0203,3
2787,6/10/2020,ID-BE,Bengkulu,0,0,1,-1,92,4,47,41,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1.0,129,172.0,1341.0,19919,1999539,100.38,102.3384213,-3.533583627,0.0,46.01,0.0,2.0,4.35%,51.09%,1.0,1.0,0.46009999999999995,4
2788,6/10/2020,ID-JK,Dki Jakarta,166,2,141,23,8332,513,3443,4376,Province,,Dki Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,15.3,768.2,0.18,47.3,6.16%,41.32%,0.7,0.5,7.682,6
2789,6/10/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,1,0,250,8,195,47,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.28,68.85,0.0,2.2,3.20%,78.00%,0.5,1.0,0.6884999999999999,5
2790,6/10/2020,ID-GO,Gorontalo,6,0,2,4,145,7,74,64,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1.0,77,72.0,657.0,11257,1180651,104.88,122.3760581,0.687002604,5.08,122.81,0.0,5.93,4.83%,51.03%,1.2,1.0,1.2281,7
2791,6/10/2020,IDN,Indonesia,1241,36,715,490,34316,1959,12129,20228,Country,,,Indonesia,Asia,,,,416,98.0,7230,8488.0,74953.0,1916907,265185520,138.34,113.921327,-0.789275,4.68,129.4,0.14,7.39,5.71%,35.35%,1.19,0.9,1.294,0
2792,6/10/2020,ID-JA,Jambi,2,0,0,2,105,0,28,77,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2.0,141,163.0,1399.0,50058,3493357,69.79,102.72364040000001,-1.69769766,0.57,30.06,0.0,0.0,0.00%,26.67%,,1.0,0.3006,8
2793,6/10/2020,ID-JB,Jawa Barat,49,0,38,11,2582,170,1087,1325,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,1.08,57.17,0.0,3.76,6.58%,42.10%,1.69,1.0,0.5717,9
2794,6/10/2020,ID-JT,Jawa Tengah,139,0,116,23,1812,104,669,1039,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6.0,576,753.0,7809.0,32801,36364072,1108.64,110.2011149,-7.259097177,3.82,49.83,0.0,2.86,5.74%,36.92%,4.34,0.0,0.49829999999999997,10
2795,6/10/2020,ID-JI,Jawa Timur,262,15,98,149,6684,528,1684,4472,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.73294140000002,-7.723345579,6.47,165.12,0.37,13.04,7.90%,25.19%,1.32,1.25,1.6512,11
2796,6/10/2020,ID-KB,Kalimantan Barat,11,0,20,-9,245,4,138,103,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2.0,174,99.0,2031.0,147307,5422814,36.81,111.12117759999998,-0.08647457199999999,2.03,45.18,0.0,0.74,1.63%,56.33%,0.46,1.0,0.4518,12
2797,6/10/2020,ID-KS,Kalimantan Selatan,127,4,10,113,1562,112,129,1321,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2.0,153,144.0,1864.0,38744,4023049,103.84,115.4385783,-2.9935949789999996,31.57,388.26,0.99,27.84,7.17%,8.26%,1.4,0.5,3.8826,13
2798,6/10/2020,ID-KT,Kalimantan Tengah,15,1,11,3,537,29,212,296,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1.0,136,139.0,1432.0,153565,2570289,16.74,113.41765359999998,-1.602484653,5.84,208.93,0.39,11.28,5.40%,39.48%,0.83,,2.0893,14
2799,6/10/2020,ID-KI,Kalimantan Timur,11,0,5,6,362,4,222,136,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3.0,103,197.0,841.0,129067,3552191,27.52,116.4684405,0.45385803,3.1,101.91,0.0,1.13,1.10%,61.33%,0.85,1.0,1.0191,15
2800,6/10/2020,ID-KU,Kalimantan Utara,0,0,3,-3,170,2,133,35,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1.0,53,35.0,447.0,75468,648407,8.59,116.2188791,2.8910126210000002,0.0,262.18,0.0,3.08,1.18%,78.24%,0.0,1.0,2.6218,16
2801,6/10/2020,ID-BB,Kepulauan Bangka Belitung,2,0,1,1,123,1,45,77,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1.0,47,82.0,309.0,16424,1379767,84.01,106.5499324,-2.447444127,1.45,89.15,0.0,0.72,0.81%,36.59%,0.11,1.0,0.8915000000000001,17
2802,6/10/2020,ID-KR,Kepulauan Riau,0,0,5,-5,227,17,231,-21,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2.0,75,142.0,275.0,8202,1929400,235.24,108.261746,3.916346,0.0,117.65,0.0,8.81,7.49%,101.76%,1.0,1.0,1.1765,18
2803,6/10/2020,ID-LA,Lampung,2,0,1,1,150,11,109,30,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2.0,228,205.0,2435.0,34624,9095591,262.7,105.02143659999999,-4.916792975,0.22,16.49,0.0,1.21,7.33%,72.67%,0.67,1.0,0.1649,19
2804,6/10/2020,ID-MA,Maluku,13,0,0,13,328,8,91,229,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2.0,118,35.0,1198.0,46914,1847097,39.37,129.57679199999998,-3.192572,7.04,177.58,0.0,4.33,2.44%,27.74%,1.63,1.0,1.7758,20
2805,6/10/2020,ID-MU,Maluku Utara,13,0,4,9,227,17,37,173,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2.0,116,118.0,1063.0,31983,1307803,40.89,127.53910719999999,0.21203694899999997,9.94,173.57,0.0,13.0,7.49%,16.30%,0.46,1.0,1.7357,21
2806,6/10/2020,ID-NB,Nusa Tenggara Barat,27,3,79,-55,857,28,405,424,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2.0,117,145.0,995.0,18572,5270247,283.77,117.5086257,-8.606998866,5.12,162.61,0.57,5.31,3.27%,47.26%,3.38,1.0,1.6261,22
2807,6/10/2020,ID-NT,Nusa Tenggara Timur,2,0,7,-5,105,1,37,67,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1.0,309,327.0,3026.0,48718,5411321,111.07,121.592271,-8.682205,0.37,19.4,0.0,0.18,0.95%,35.24%,,1.0,0.19399999999999998,23
2808,6/10/2020,ID-PA,Papua,28,0,0,28,1122,7,79,1036,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,6.45,258.5,0.0,1.61,0.62%,7.04%,1.75,1.0,2.585,24
2809,6/10/2020,ID-PB,Papua Barat,8,0,9,-1,191,2,85,104,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,7.01,167.44,0.0,1.75,1.05%,44.50%,2.0,1.0,1.6743999999999999,25
2810,6/10/2020,ID-RI,Riau,0,0,0,0,122,7,111,4,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2.0,169,268.0,1591.0,87024,6074100,69.8,101.8051092,0.511647851,0.0,20.09,0.0,1.15,5.74%,90.98%,0.0,1.0,0.2009,26
2811,6/10/2020,ID-SR,Sulawesi Barat,1,0,0,1,95,2,63,30,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73.0,575.0,16787,1559984,92.93,119.34501940000001,-2.461746053,0.64,60.9,0.0,1.28,2.11%,66.32%,,1.0,0.609,27
2812,6/10/2020,ID-SN,Sulawesi Selatan,182,1,53,128,2361,95,757,1509,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3.0,311,792.0,2255.0,46717,9426885,201.78,120.16205590000001,-3.731080714,19.31,250.45,0.11,10.08,4.02%,32.06%,1.04,0.33,2.5044999999999997,28
2813,6/10/2020,ID-ST,Sulawesi Tengah,0,0,1,-1,159,4,95,60,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1.0,175,175.0,1842.0,61841,2955567,47.79,121.20109270000002,-1.00413668,0.0,53.8,0.0,1.35,2.52%,59.75%,1.0,1.0,0.5379999999999999,29
2814,6/10/2020,ID-SG,Sulawesi Tenggara,3,0,2,1,266,5,174,87,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2.0,219,377.0,1911.0,38068,2635461,69.23,122.070311,-4.124688793,1.14,100.93,0.0,1.9,1.88%,65.41%,0.75,1.0,1.0093,30
2815,6/10/2020,ID-SA,Sulawesi Utara,18,0,7,11,545,54,80,411,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4.0,171,332.0,1507.0,13892,2641884,190.17,124.5212396,1.259638212,6.81,206.29,0.0,20.44,9.91%,14.68%,1.06,1.0,2.0629,31
2816,6/10/2020,ID-SB,Sumatera Barat,14,0,28,-14,659,30,397,232,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7.0,179,230.0,928.0,42013,5519245,131.37,100.46506240000001,-0.850253225,2.54,119.4,0.0,5.44,4.55%,60.24%,0.74,0.0,1.194,32
2817,6/10/2020,ID-SS,Sumatera Selatan,40,3,48,-11,1223,48,450,725,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4.0,241,387.0,2853.0,91592,8217551,89.72,104.1694647,-3.216211808,4.87,148.83,0.37,5.84,3.92%,36.79%,1.33,3.0,1.4883000000000002,33
2818,6/10/2020,ID-SU,Sumatera Utara,18,1,4,13,635,53,193,389,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8.0,450,693.0,5417.0,72981,14874889,203.82,99.05196442,2.191894453,1.21,42.69,0.07,3.56,8.35%,30.39%,1.5,0.25,0.4269,34
2819,6/11/2020,ID-AC,Aceh,0,0,0,0,22,1,21,0,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5.0,289,,6497.0,57956,5247257,90.54,96.91052174,4.225614628,0.0,4.19,0.0,0.19,4.55%,95.45%,0.0,1.0,0.04190000000000001,1
2820,6/11/2020,ID-BA,Bali,19,0,12,7,659,5,424,230,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1.0,57,80.0,636.0,5780,4216171,729.43,115.1317136,-8.369471687999999,4.51,156.3,0.0,1.19,0.76%,64.34%,0.59,1.0,1.5630000000000002,2
2821,6/11/2020,ID-BT,Banten,25,2,10,13,1119,75,412,632,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4.0,155,313.0,1238.0,9663,10722374,1109.64,106.10900430000001,-6.4567363879999995,2.33,104.36,0.19,6.99,6.70%,36.82%,0.76,2.0,1.0436,3
2822,6/11/2020,ID-BE,Bengkulu,0,0,1,-1,92,4,48,40,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1.0,129,172.0,1341.0,19919,1999539,100.38,102.3384213,-3.533583627,0.0,46.01,0.0,2.0,4.35%,52.17%,1.0,1.0,0.46009999999999995,4
2823,6/11/2020,ID-JK,Dki Jakarta,131,1,147,-17,8463,514,3590,4359,Province,,Dki Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,12.08,780.28,0.09,47.39,6.07%,42.42%,0.79,0.5,7.8027999999999995,6
2824,6/11/2020,ID-YO,Daerah Istimewa Yogyakarta,2,0,5,-3,252,8,200,44,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.55,69.4,0.0,2.2,3.17%,79.37%,2.0,1.0,0.6940000000000001,5
2825,6/11/2020,ID-GO,Gorontalo,3,0,10,-7,148,7,84,57,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1.0,77,72.0,657.0,11257,1180651,104.88,122.3760581,0.687002604,2.54,125.35,0.0,5.93,4.73%,56.76%,0.5,1.0,1.2534999999999998,7
2826,6/11/2020,IDN,Indonesia,979,41,507,431,35295,2000,12636,20659,Country,,,Indonesia,Asia,,,,416,98.0,7230,8488.0,74953.0,1916907,265185520,138.34,113.921327,-0.789275,3.69,133.1,0.15,7.54,5.67%,35.80%,0.79,1.14,1.331,0
2827,6/11/2020,ID-JA,Jambi,0,0,0,0,105,0,28,77,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2.0,141,163.0,1399.0,50058,3493357,69.79,102.72364040000001,-1.69769766,0.0,30.06,0.0,0.0,0.00%,26.67%,0.0,1.0,0.3006,8
2828,6/11/2020,ID-JB,Jawa Barat,47,0,20,27,2629,170,1107,1352,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,1.04,58.21,0.0,3.76,6.47%,42.11%,0.96,1.0,0.5821000000000001,9
2829,6/11/2020,ID-JT,Jawa Tengah,19,0,5,14,1831,104,674,1053,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6.0,576,753.0,7809.0,32801,36364072,1108.64,110.2011149,-7.259097177,0.52,50.35,0.0,2.86,5.68%,36.81%,0.14,1.0,0.5035000000000001,10
2830,6/11/2020,ID-JI,Jawa Timur,282,24,115,143,6966,552,1799,4615,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.73294140000002,-7.723345579,6.97,172.09,0.59,13.64,7.92%,25.83%,1.08,1.6,1.7209,11
2831,6/11/2020,ID-KB,Kalimantan Barat,0,0,7,-7,245,4,145,96,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2.0,174,99.0,2031.0,147307,5422814,36.81,111.12117759999998,-0.08647457199999999,0.0,45.18,0.0,0.74,1.63%,59.18%,0.0,1.0,0.4518,12
2832,6/11/2020,ID-KS,Kalimantan Selatan,70,4,36,30,1632,116,165,1351,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2.0,153,144.0,1864.0,38744,4023049,103.84,115.4385783,-2.9935949789999996,17.4,405.66,0.99,28.83,7.11%,10.11%,0.55,1.0,4.0566,13
2833,6/11/2020,ID-KT,Kalimantan Tengah,15,0,0,15,552,29,212,311,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1.0,136,139.0,1432.0,153565,2570289,16.74,113.41765359999998,-1.602484653,5.84,214.76,0.0,11.28,5.25%,38.41%,1.0,0.0,2.1475999999999997,14
2834,6/11/2020,ID-KI,Kalimantan Timur,3,0,7,-4,365,4,229,132,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3.0,103,197.0,841.0,129067,3552191,27.52,116.4684405,0.45385803,0.84,102.75,0.0,1.13,1.10%,62.74%,0.27,1.0,1.0275,15
2835,6/11/2020,ID-KU,Kalimantan Utara,0,0,2,-2,170,2,135,33,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1.0,53,35.0,447.0,75468,648407,8.59,116.2188791,2.8910126210000002,0.0,262.18,0.0,3.08,1.18%,79.41%,1.0,1.0,2.6218,16
